,Interactor_A_ID,Interactor_B_ID,weight
73990,STM2313,STM4174,168
73991,STM4174,STM2313,168
73992,STM2314,STM2526,548
73993,STM2526,STM2314,548
73994,STM2314,STM2956,458
73995,STM2956,STM2314,458
73996,STM2314,STM3068,192
73997,STM3068,STM2314,192
73998,STM2314,STM3138,199
73999,STM3138,STM2314,199
74000,STM2314,STM3183,546
74001,STM3183,STM2314,546
74002,STM2314,STM3195,536
74003,STM3195,STM2314,536
74004,STM2314,STM3253,192
74005,STM3253,STM2314,192
74006,STM2314,STM3446,170
74007,STM3446,STM2314,170
74008,STM2314,STM3742,458
74009,STM3742,STM2314,458
74010,STM2314,STM3780,192
74011,STM3780,STM2314,192
74012,STM2314,STM4167,304
74013,STM4167,STM2314,304
74014,STM2314,STM4261,156
74015,STM4261,STM2314,156
74016,STM2315,STM2532,451
74017,STM2532,STM2315,451
74018,STM2315,STM3282,814
74019,STM3282,STM2315,814
74020,STM2315,STM3436,338
74021,STM3436,STM2315,338
74022,STM2315,STM3437,338
74023,STM3437,STM2315,338
74024,STM2315,STM3472,263
74025,STM3472,STM2315,263
74026,STM2315,STM3528,722
74027,STM3528,STM2315,722
74028,STM2315,STM3813,319
74029,STM3813,STM2315,319
74030,STM2315,STM3854,861
74031,STM3854,STM2315,861
74032,STM2315,STM3855,861
74033,STM3855,STM2315,861
74034,STM2315,STM3856,861
74035,STM3856,STM2315,861
74036,STM2315,STM3857,722
74037,STM3857,STM2315,722
74038,STM2315,STM3866,206
74039,STM3866,STM2315,206
74040,STM2315,STM4261,707
74041,STM4261,STM2315,707
74042,STM2315,STM4414,396
74043,STM4414,STM2315,396
74044,STM2315,STM4492,387
74045,STM4492,STM2315,387
74046,STM2316,STM2317,997
74047,STM2317,STM2316,997
74048,STM2316,STM2318,997
74049,STM2318,STM2316,997
74050,STM2316,STM2319,984
74051,STM2319,STM2316,984
74052,STM2316,STM2320,982
74053,STM2320,STM2316,982
74054,STM2316,STM2321,978
74055,STM2321,STM2316,978
74056,STM2316,STM2322,999
74057,STM2322,STM2316,999
74058,STM2316,STM2323,992
74059,STM2323,STM2316,992
74060,STM2316,STM2324,998
74061,STM2324,STM2316,998
74062,STM2316,STM2325,998
74063,STM2325,STM2316,998
74064,STM2316,STM2326,999
74065,STM2326,STM2316,999
74066,STM2316,STM2327,999
74067,STM2327,STM2316,999
74068,STM2316,STM2328,993
74069,STM2328,STM2316,993
74070,STM2316,STM2391,198
74071,STM2391,STM2316,198
74072,STM2316,STM2556,196
74073,STM2556,STM2316,196
74074,STM2316,STM2848,920
74075,STM2848,STM2316,920
74076,STM2316,STM2881,747
74077,STM2881,STM2316,747
74078,STM2316,STM2945,361
74079,STM2945,STM2316,361
74080,STM2316,STM3153,236
74081,STM3153,STM2316,236
74082,STM2316,STM3268,493
74083,STM3268,STM2316,493
74084,STM2316,STM3283,612
74085,STM3283,STM2316,612
74086,STM2316,STM3296,163
74087,STM3296,STM2316,163
74088,STM2316,STM3325,361
74089,STM3325,STM2316,361
74090,STM2316,STM3399,197
74091,STM3399,STM2316,197
74092,STM2316,STM3472,322
74093,STM3472,STM2316,322
74094,STM2316,STM3572,629
74095,STM3572,STM2316,629
74096,STM2316,STM3613,457
74097,STM3613,STM2316,457
74098,STM2316,STM3721,361
74099,STM3721,STM2316,361
74100,STM2316,STM3903,209
74101,STM3903,STM2316,209
74102,STM2316,STM3960,238
74103,STM3960,STM2316,238
74104,STM2316,STM3970,296
74105,STM3970,STM2316,296
74106,STM2316,STM4084,196
74107,STM4084,STM2316,196
74108,STM2316,STM4285,877
74109,STM4285,STM2316,877
74110,STM2316,STM4377,371
74111,STM4377,STM2316,371
74112,STM2316,STM4401,493
74113,STM4401,STM2316,493
74114,STM2317,STM2318,999
74115,STM2318,STM2317,999
74116,STM2317,STM2319,983
74117,STM2319,STM2317,983
74118,STM2317,STM2320,983
74119,STM2320,STM2317,983
74120,STM2317,STM2321,977
74121,STM2321,STM2317,977
74122,STM2317,STM2322,975
74123,STM2322,STM2317,975
74124,STM2317,STM2323,990
74125,STM2323,STM2317,990
74126,STM2317,STM2324,990
74127,STM2324,STM2317,990
74128,STM2317,STM2325,990
74129,STM2325,STM2317,990
74130,STM2317,STM2326,999
74131,STM2326,STM2317,999
74132,STM2317,STM2327,967
74133,STM2327,STM2317,967
74134,STM2317,STM2328,989
74135,STM2328,STM2317,989
74136,STM2317,STM2556,187
74137,STM2556,STM2317,187
74138,STM2317,STM2848,920
74139,STM2848,STM2317,920
74140,STM2317,STM2881,748
74141,STM2881,STM2317,748
74142,STM2317,STM3153,261
74143,STM3153,STM2317,261
74144,STM2317,STM3268,486
74145,STM3268,STM2317,486
74146,STM2317,STM3613,463
74147,STM3613,STM2317,463
74148,STM2317,STM3817,505
74149,STM3817,STM2317,505
74150,STM2317,STM3970,297
74151,STM3970,STM2317,297
74152,STM2317,STM4084,187
74153,STM4084,STM2317,187
74154,STM2317,STM4285,877
74155,STM4285,STM2317,877
74156,STM2317,STM4363,252
74157,STM4363,STM2317,252
74158,STM2317,STM4364,252
74159,STM4364,STM2317,252
74160,STM2317,STM4377,372
74161,STM4377,STM2317,372
74162,STM2317,STM4401,486
74163,STM4401,STM2317,486
74164,STM2318,STM2319,984
74165,STM2319,STM2318,984
74166,STM2318,STM2320,982
74167,STM2320,STM2318,982
74168,STM2318,STM2321,973
74169,STM2321,STM2318,973
74170,STM2318,STM2322,991
74171,STM2322,STM2318,991
74172,STM2318,STM2323,980
74173,STM2323,STM2318,980
74174,STM2318,STM2324,980
74175,STM2324,STM2318,980
74176,STM2318,STM2325,980
74177,STM2325,STM2318,980
74178,STM2318,STM2326,998
74179,STM2326,STM2318,998
74180,STM2318,STM2327,967
74181,STM2327,STM2318,967
74182,STM2318,STM2328,983
74183,STM2328,STM2318,983
74184,STM2318,STM2556,187
74185,STM2556,STM2318,187
74186,STM2318,STM2845,664
74187,STM2845,STM2318,664
74188,STM2318,STM2848,921
74189,STM2848,STM2318,921
74190,STM2318,STM2851,533
74191,STM2851,STM2318,533
74192,STM2318,STM2945,169
74193,STM2945,STM2318,169
74194,STM2318,STM3153,238
74195,STM3153,STM2318,238
74196,STM2318,STM3325,169
74197,STM3325,STM2318,169
74198,STM2318,STM3721,169
74199,STM3721,STM2318,169
74200,STM2318,STM3866,177
74201,STM3866,STM2318,177
74202,STM2318,STM4084,187
74203,STM4084,STM2318,187
74204,STM2318,STM4285,877
74205,STM4285,STM2318,877
74206,STM2318,STM4393,205
74207,STM4393,STM2318,205
74208,STM2319,STM2320,995
74209,STM2320,STM2319,995
74210,STM2319,STM2321,967
74211,STM2321,STM2319,967
74212,STM2319,STM2322,995
74213,STM2322,STM2319,995
74214,STM2319,STM2323,968
74215,STM2323,STM2319,968
74216,STM2319,STM2324,969
74217,STM2324,STM2319,969
74218,STM2319,STM2325,970
74219,STM2325,STM2319,970
74220,STM2319,STM2326,999
74221,STM2326,STM2319,999
74222,STM2319,STM2327,998
74223,STM2327,STM2319,998
74224,STM2319,STM2328,997
74225,STM2328,STM2319,997
74226,STM2319,STM2391,208
74227,STM2391,STM2319,208
74228,STM2319,STM2556,196
74229,STM2556,STM2319,196
74230,STM2319,STM2847,199
74231,STM2847,STM2319,199
74232,STM2319,STM2848,893
74233,STM2848,STM2319,893
74234,STM2319,STM3153,239
74235,STM3153,STM2319,239
74236,STM2319,STM3842,753
74237,STM3842,STM2319,753
74238,STM2319,STM4084,196
74239,STM4084,STM2319,196
74240,STM2319,STM4285,877
74241,STM4285,STM2319,877
74242,STM2320,STM2321,981
74243,STM2321,STM2320,981
74244,STM2320,STM2322,999
74245,STM2322,STM2320,999
74246,STM2320,STM2323,997
74247,STM2323,STM2320,997
74248,STM2320,STM2324,997
74249,STM2324,STM2320,997
74250,STM2320,STM2325,997
74251,STM2325,STM2320,997
74252,STM2320,STM2326,999
74253,STM2326,STM2320,999
74254,STM2320,STM2327,999
74255,STM2327,STM2320,999
74256,STM2320,STM2328,999
74257,STM2328,STM2320,999
74258,STM2320,STM2370,206
74259,STM2370,STM2320,206
74260,STM2320,STM2556,196
74261,STM2556,STM2320,196
74262,STM2320,STM2848,932
74263,STM2848,STM2320,932
74264,STM2320,STM2881,216
74265,STM2881,STM2320,216
74266,STM2320,STM3263,209
74267,STM3263,STM2320,209
74268,STM2320,STM3320,229
74269,STM3320,STM2320,229
74270,STM2320,STM3399,214
74271,STM3399,STM2320,214
74272,STM2320,STM3470,199
74273,STM3470,STM2320,199
74274,STM2320,STM4084,196
74275,STM4084,STM2320,196
74276,STM2320,STM4285,877
74277,STM4285,STM2320,877
74278,STM2320,STM4300,175
74279,STM4300,STM2320,175
74280,STM2321,STM2322,986
74281,STM2322,STM2321,986
74282,STM2321,STM2323,977
74283,STM2323,STM2321,977
74284,STM2321,STM2324,977
74285,STM2324,STM2321,977
74286,STM2321,STM2325,977
74287,STM2325,STM2321,977
74288,STM2321,STM2326,995
74289,STM2326,STM2321,995
74290,STM2321,STM2327,998
74291,STM2327,STM2321,998
74292,STM2321,STM2328,967
74293,STM2328,STM2321,967
74294,STM2321,STM2338,457
74295,STM2338,STM2321,457
74296,STM2321,STM2340,677
74297,STM2340,STM2321,677
74298,STM2321,STM2341,677
74299,STM2341,STM2321,677
74300,STM2321,STM2366,664
74301,STM2366,STM2321,664
74302,STM2321,STM2389,458
74303,STM2389,STM2321,458
74304,STM2321,STM2430,406
74305,STM2430,STM2321,406
74306,STM2321,STM2440,406
74307,STM2440,STM2321,406
74308,STM2321,STM2466,457
74309,STM2466,STM2321,457
74310,STM2321,STM2472,457
74311,STM2472,STM2321,457
74312,STM2321,STM2473,397
74313,STM2473,STM2321,397
74314,STM2321,STM2474,464
74315,STM2474,STM2321,464
74316,STM2321,STM2523,158
74317,STM2523,STM2321,158
74318,STM2321,STM2548,442
74319,STM2548,STM2321,442
74320,STM2321,STM2549,458
74321,STM2549,STM2321,458
74322,STM2321,STM2550,614
74323,STM2550,STM2321,614
74324,STM2321,STM2555,400
74325,STM2555,STM2321,400
74326,STM2321,STM2556,161
74327,STM2556,STM2321,161
74328,STM2321,STM2572,362
74329,STM2572,STM2321,362
74330,STM2321,STM2651,464
74331,STM2651,STM2321,464
74332,STM2321,STM2740,165
74333,STM2740,STM2321,165
74334,STM2321,STM2763,165
74335,STM2763,STM2321,165
74336,STM2321,STM2847,332
74337,STM2847,STM2321,332
74338,STM2321,STM2848,865
74339,STM2848,STM2321,865
74340,STM2321,STM2849,419
74341,STM2849,STM2321,419
74342,STM2321,STM2850,167
74343,STM2850,STM2321,167
74344,STM2321,STM2851,164
74345,STM2851,STM2321,164
74346,STM2321,STM2881,432
74347,STM2881,STM2321,432
74348,STM2321,STM2952,154
74349,STM2952,STM2321,154
74350,STM2321,STM2963,157
74351,STM2963,STM2321,157
74352,STM2321,STM3019,458
74353,STM3019,STM2321,458
74354,STM2321,STM3045,157
74355,STM3045,STM2321,157
74356,STM2321,STM3053,654
74357,STM3053,STM2321,654
74358,STM2321,STM3054,658
74359,STM3054,STM2321,658
74360,STM2321,STM3055,654
74361,STM3055,STM2321,654
74362,STM2321,STM3068,458
74363,STM3068,STM2321,458
74364,STM2321,STM3076,464
74365,STM3076,STM2321,464
74366,STM2321,STM3117,400
74367,STM3117,STM2321,400
74368,STM2321,STM3118,661
74369,STM3118,STM2321,661
74370,STM2321,STM3133,410
74371,STM3133,STM2321,410
74372,STM2321,STM3253,458
74373,STM3253,STM2321,458
74374,STM2321,STM3268,310
74375,STM3268,STM2321,310
74376,STM2321,STM3296,156
74377,STM3296,STM2321,156
74378,STM2321,STM3330,591
74379,STM3330,STM2321,591
74380,STM2321,STM3351,458
74381,STM3351,STM2321,458
74382,STM2321,STM3352,458
74383,STM3352,STM2321,458
74384,STM2321,STM3359,620
74385,STM3359,STM2321,620
74386,STM2321,STM3379,458
74387,STM3379,STM2321,458
74388,STM2321,STM3380,664
74389,STM3380,STM2321,664
74390,STM2321,STM3399,360
74391,STM3399,STM2321,360
74392,STM2321,STM3597,432
74393,STM3597,STM2321,432
74394,STM2321,STM3613,200
74395,STM3613,STM2321,200
74396,STM2321,STM3624A,563
74397,STM3624A,STM2321,563
74398,STM2321,STM3645,725
74399,STM3645,STM2321,725
74400,STM2321,STM3767,462
74401,STM3767,STM2321,462
74402,STM2321,STM3780,458
74403,STM3780,STM2321,458
74404,STM2321,STM3796,214
74405,STM3796,STM2321,214
74406,STM2321,STM3813,396
74407,STM3813,STM2321,396
74408,STM2321,STM3864,154
74409,STM3864,STM2321,154
74410,STM2321,STM3865,463
74411,STM3865,STM2321,463
74412,STM2321,STM3867,154
74413,STM3867,STM2321,154
74414,STM2321,STM3875,157
74415,STM3875,STM2321,157
74416,STM2321,STM3901,214
74417,STM3901,STM2321,214
74418,STM2321,STM3979,458
74419,STM3979,STM2321,458
74420,STM2321,STM3982,458
74421,STM3982,STM2321,458
74422,STM2321,STM4062,154
74423,STM4062,STM2321,154
74424,STM2321,STM4078,460
74425,STM4078,STM2321,460
74426,STM2321,STM4084,161
74427,STM4084,STM2321,161
74428,STM2321,STM4109,397
74429,STM4109,STM2321,397
74430,STM2321,STM4126,432
74431,STM4126,STM2321,432
74432,STM2321,STM4152,154
74433,STM4152,STM2321,154
74434,STM2321,STM4188,490
74435,STM4188,STM2321,490
74436,STM2321,STM4221,575
74437,STM4221,STM2321,575
74438,STM2321,STM4248,445
74439,STM4248,STM2321,445
74440,STM2321,STM4275,419
74441,STM4275,STM2321,419
74442,STM2321,STM4285,877
74443,STM4285,STM2321,877
74444,STM2321,STM4342,442
74445,STM4342,STM2321,442
74446,STM2321,STM4356,167
74447,STM4356,STM2321,167
74448,STM2321,STM4363,248
74449,STM4363,STM2321,248
74450,STM2321,STM4364,248
74451,STM4364,STM2321,248
74452,STM2321,STM4377,216
74453,STM4377,STM2321,216
74454,STM2321,STM4401,310
74455,STM4401,STM2321,310
74456,STM2321,STM4417,362
74457,STM4417,STM2321,362
74458,STM2321,STM4447,462
74459,STM4447,STM2321,462
74460,STM2321,STM4567,562
74461,STM4567,STM2321,562
74462,STM2322,STM2323,996
74463,STM2323,STM2322,996
74464,STM2322,STM2324,999
74465,STM2324,STM2322,999
74466,STM2322,STM2325,996
74467,STM2325,STM2322,996
74468,STM2322,STM2326,999
74469,STM2326,STM2322,999
74470,STM2322,STM2327,999
74471,STM2327,STM2322,999
74472,STM2322,STM2328,996
74473,STM2328,STM2322,996
74474,STM2322,STM2533,184
74475,STM2533,STM2322,184
74476,STM2322,STM2556,196
74477,STM2556,STM2322,196
74478,STM2322,STM2584,159
74479,STM2584,STM2322,159
74480,STM2322,STM2848,951
74481,STM2848,STM2322,951
74482,STM2322,STM2881,748
74483,STM2881,STM2322,748
74484,STM2322,STM2945,262
74485,STM2945,STM2322,262
74486,STM2322,STM3268,605
74487,STM3268,STM2322,605
74488,STM2322,STM3269,533
74489,STM3269,STM2322,533
74490,STM2322,STM3325,262
74491,STM3325,STM2322,262
74492,STM2322,STM3399,159
74493,STM3399,STM2322,159
74494,STM2322,STM3613,463
74495,STM3613,STM2322,463
74496,STM2322,STM3721,262
74497,STM3721,STM2322,262
74498,STM2322,STM3740,409
74499,STM3740,STM2322,409
74500,STM2322,STM3883,194
74501,STM3883,STM2322,194
74502,STM2322,STM3970,299
74503,STM3970,STM2322,299
74504,STM2322,STM4015,159
74505,STM4015,STM2322,159
74506,STM2322,STM4084,196
74507,STM4084,STM2322,196
74508,STM2322,STM4285,877
74509,STM4285,STM2322,877
74510,STM2322,STM4377,371
74511,STM4377,STM2322,371
74512,STM2322,STM4401,605
74513,STM4401,STM2322,605
74514,STM2323,STM2324,999
74515,STM2324,STM2323,999
74516,STM2323,STM2325,999
74517,STM2325,STM2323,999
74518,STM2323,STM2326,999
74519,STM2326,STM2323,999
74520,STM2323,STM2327,999
74521,STM2327,STM2323,999
74522,STM2323,STM2328,968
74523,STM2328,STM2323,968
74524,STM2323,STM2511,666
74525,STM2511,STM2323,666
74526,STM2323,STM2517,207
74527,STM2517,STM2323,207
74528,STM2323,STM2543,409
74529,STM2543,STM2323,409
74530,STM2323,STM2548,195
74531,STM2548,STM2323,195
74532,STM2323,STM2555,724
74533,STM2555,STM2323,724
74534,STM2323,STM2565,217
74535,STM2565,STM2323,217
74536,STM2323,STM2651,173
74537,STM2651,STM2323,173
74538,STM2323,STM2848,919
74539,STM2848,STM2323,919
74540,STM2323,STM2881,748
74541,STM2881,STM2323,748
74542,STM2323,STM2956,200
74543,STM2956,STM2323,200
74544,STM2323,STM2960,193
74545,STM2960,STM2323,193
74546,STM2323,STM3159,208
74547,STM3159,STM2323,208
74548,STM2323,STM3261,192
74549,STM3261,STM2323,192
74550,STM2323,STM3268,496
74551,STM3268,STM2323,496
74552,STM2323,STM3296,398
74553,STM3296,STM2323,398
74554,STM2323,STM3345,185
74555,STM3345,STM2323,185
74556,STM2323,STM3359,244
74557,STM3359,STM2323,244
74558,STM2323,STM3399,615
74559,STM3399,STM2323,615
74560,STM2323,STM3436,192
74561,STM3436,STM2323,192
74562,STM2323,STM3457,160
74563,STM3457,STM2323,160
74564,STM2323,STM3563,211
74565,STM3563,STM2323,211
74566,STM2323,STM3597,425
74567,STM3597,STM2323,425
74568,STM2323,STM3613,529
74569,STM3613,STM2323,529
74570,STM2323,STM3614,369
74571,STM3614,STM2323,369
74572,STM2323,STM3742,200
74573,STM3742,STM2323,200
74574,STM2323,STM3864,399
74575,STM3864,STM2323,399
74576,STM2323,STM3865,828
74577,STM3865,STM2323,828
74578,STM2323,STM3866,438
74579,STM3866,STM2323,438
74580,STM2323,STM3878,696
74581,STM3878,STM2323,696
74582,STM2323,STM3958,167
74583,STM3958,STM2323,167
74584,STM2323,STM3970,293
74585,STM3970,STM2323,293
74586,STM2323,STM4037,378
74587,STM4037,STM2323,378
74588,STM2323,STM4062,188
74589,STM4062,STM2323,188
74590,STM2323,STM4072,193
74591,STM4072,STM2323,193
74592,STM2323,STM4126,425
74593,STM4126,STM2323,425
74594,STM2323,STM4152,409
74595,STM4152,STM2323,409
74596,STM2323,STM4248,183
74597,STM4248,STM2323,183
74598,STM2323,STM4256,199
74599,STM4256,STM2323,199
74600,STM2323,STM4283,369
74601,STM4283,STM2323,369
74602,STM2323,STM4285,916
74603,STM4285,STM2323,916
74604,STM2323,STM4342,195
74605,STM4342,STM2323,195
74606,STM2323,STM4343,185
74607,STM4343,STM2323,185
74608,STM2323,STM4356,431
74609,STM4356,STM2323,431
74610,STM2323,STM4362,208
74611,STM4362,STM2323,208
74612,STM2323,STM4363,485
74613,STM4363,STM2323,485
74614,STM2323,STM4364,485
74615,STM4364,STM2323,485
74616,STM2323,STM4366,215
74617,STM4366,STM2323,215
74618,STM2323,STM4377,370
74619,STM4377,STM2323,370
74620,STM2323,STM4401,496
74621,STM4401,STM2323,496
74622,STM2324,STM2325,999
74623,STM2325,STM2324,999
74624,STM2324,STM2326,999
74625,STM2326,STM2324,999
74626,STM2324,STM2327,999
74627,STM2327,STM2324,999
74628,STM2324,STM2328,988
74629,STM2328,STM2324,988
74630,STM2324,STM2338,670
74631,STM2338,STM2324,670
74632,STM2324,STM2347,192
74633,STM2347,STM2324,192
74634,STM2324,STM2348,226
74635,STM2348,STM2324,226
74636,STM2324,STM2349,226
74637,STM2349,STM2324,226
74638,STM2324,STM2422,185
74639,STM2422,STM2324,185
74640,STM2324,STM2466,670
74641,STM2466,STM2324,670
74642,STM2324,STM2472,960
74643,STM2472,STM2324,960
74644,STM2324,STM2487,192
74645,STM2487,STM2324,192
74646,STM2324,STM2533,185
74647,STM2533,STM2324,185
74648,STM2324,STM2548,181
74649,STM2548,STM2324,181
74650,STM2324,STM2555,724
74651,STM2555,STM2324,724
74652,STM2324,STM2651,177
74653,STM2651,STM2324,177
74654,STM2324,STM2848,919
74655,STM2848,STM2324,919
74656,STM2324,STM2881,748
74657,STM2881,STM2324,748
74658,STM2324,STM3140,226
74659,STM3140,STM2324,226
74660,STM2324,STM3268,496
74661,STM3268,STM2324,496
74662,STM2324,STM3269,196
74663,STM3269,STM2324,196
74664,STM2324,STM3342,226
74665,STM3342,STM2324,226
74666,STM2324,STM3351,812
74667,STM3351,STM2324,812
74668,STM2324,STM3352,853
74669,STM3352,STM2324,853
74670,STM2324,STM3354,922
74671,STM3354,STM2324,922
74672,STM2324,STM3355,778
74673,STM3355,STM2324,778
74674,STM2324,STM3359,923
74675,STM3359,STM2324,923
74676,STM2324,STM3399,600
74677,STM3399,STM2324,600
74678,STM2324,STM3446,170
74679,STM3446,STM2324,170
74680,STM2324,STM3500,990
74681,STM3500,STM2324,990
74682,STM2324,STM3509,320
74683,STM3509,STM2324,320
74684,STM2324,STM3551,665
74685,STM3551,STM2324,665
74686,STM2324,STM3597,456
74687,STM3597,STM2324,456
74688,STM2324,STM3613,522
74689,STM3613,STM2324,522
74690,STM2324,STM3684,226
74691,STM3684,STM2324,226
74692,STM2324,STM3865,729
74693,STM3865,STM2324,729
74694,STM2324,STM3866,400
74695,STM3866,STM2324,400
74696,STM2324,STM3867,182
74697,STM3867,STM2324,182
74698,STM2324,STM3868,399
74699,STM3868,STM2324,399
74700,STM2324,STM3874,168
74701,STM3874,STM2324,168
74702,STM2324,STM3879,696
74703,STM3879,STM2324,696
74704,STM2324,STM3970,292
74705,STM3970,STM2324,292
74706,STM2324,STM4037,614
74707,STM4037,STM2324,614
74708,STM2324,STM4081,192
74709,STM4081,STM2324,192
74710,STM2324,STM4114,655
74711,STM4114,STM2324,655
74712,STM2324,STM4119,944
74713,STM4119,STM2324,944
74714,STM2324,STM4126,456
74715,STM4126,STM2324,456
74716,STM2324,STM4183,997
74717,STM4183,STM2324,997
74718,STM2324,STM4267,226
74719,STM4267,STM2324,226
74720,STM2324,STM4285,999
74721,STM4285,STM2324,999
74722,STM2324,STM4300,853
74723,STM4300,STM2324,853
74724,STM2324,STM4342,181
74725,STM4342,STM2324,181
74726,STM2324,STM4343,159
74727,STM4343,STM2324,159
74728,STM2324,STM4356,431
74729,STM4356,STM2324,431
74730,STM2324,STM4363,457
74731,STM4363,STM2324,457
74732,STM2324,STM4364,457
74733,STM4364,STM2324,457
74734,STM2324,STM4377,371
74735,STM4377,STM2324,371
74736,STM2324,STM4401,496
74737,STM4401,STM2324,496
74738,STM2325,STM2326,999
74739,STM2326,STM2325,999
74740,STM2325,STM2327,999
74741,STM2327,STM2325,999
74742,STM2325,STM2328,967
74743,STM2328,STM2325,967
74744,STM2325,STM2517,207
74745,STM2517,STM2325,207
74746,STM2325,STM2548,182
74747,STM2548,STM2325,182
74748,STM2325,STM2555,724
74749,STM2555,STM2325,724
74750,STM2325,STM2651,208
74751,STM2651,STM2325,208
74752,STM2325,STM2839,623
74753,STM2839,STM2325,623
74754,STM2325,STM2843,724
74755,STM2843,STM2325,724
74756,STM2325,STM2848,919
74757,STM2848,STM2325,919
74758,STM2325,STM2859,623
74759,STM2859,STM2325,623
74760,STM2325,STM2881,748
74761,STM2881,STM2325,748
74762,STM2325,STM3268,496
74763,STM3268,STM2325,496
74764,STM2325,STM3269,197
74765,STM3269,STM2325,197
74766,STM2325,STM3359,247
74767,STM3359,STM2325,247
74768,STM2325,STM3399,615
74769,STM3399,STM2325,615
74770,STM2325,STM3457,159
74771,STM3457,STM2325,159
74772,STM2325,STM3597,453
74773,STM3597,STM2325,453
74774,STM2325,STM3613,468
74775,STM3613,STM2325,468
74776,STM2325,STM3726,210
74777,STM3726,STM2325,210
74778,STM2325,STM3864,457
74779,STM3864,STM2325,457
74780,STM2325,STM3865,729
74781,STM3865,STM2325,729
74782,STM2325,STM3866,399
74783,STM3866,STM2325,399
74784,STM2325,STM3868,399
74785,STM3868,STM2325,399
74786,STM2325,STM3970,294
74787,STM3970,STM2325,294
74788,STM2325,STM4037,623
74789,STM4037,STM2325,623
